ticker,exists,rows,elapsed_s,note
8675.T,no,0,1.11,empty-history
8676.T,no,0,1.01,empty-history
8677.T,no,0,1.14,empty-history
8678.T,no,0,1.00,empty-history
8679.T,no,0,1.00,empty-history
8680.T,no,0,0.99,empty-history
8681.T,no,0,1.00,empty-history
8682.T,no,0,0.99,empty-history
8683.T,no,0,0.99,empty-history
8684.T,no,0,1.49,empty-history
8685.T,no,0,0.98,empty-history
8686.T,no,0,0.97,empty-history
8687.T,no,0,0.98,empty-history
8688.T,no,0,0.98,empty-history
8689.T,no,0,0.99,empty-history
8690.T,no,0,0.99,empty-history
8691.T,no,0,0.11,empty-history
8692.T,no,0,0.98,empty-history
8693.T,no,0,1.05,empty-history
8694.T,no,0,0.98,empty-history
8695.T,no,0,1.00,empty-history
8696.T,no,0,1.17,empty-history
8697.T,yes,23,0.14,
8698.T,yes,23,0.13,
8699.T,yes,23,0.14,
8700.T,yes,23,0.14,
8701.T,no,0,1.00,empty-history
8702.T,no,0,0.11,empty-history
8703.T,no,0,0.99,empty-history
8709.T,no,0,1.26,empty-history
8710.T,no,0,1.22,empty-history
8711.T,no,0,1.12,empty-history
8712.T,no,0,1.10,empty-history
8716.T,no,0,1.12,empty-history
8717.T,no,0,1.12,empty-history
8718.T,no,0,1.09,empty-history
8719.T,no,0,1.00,empty-history
8720.T,no,0,0.98,empty-history
8721.T,no,0,0.11,empty-history
8722.T,no,0,1.01,empty-history
8723.T,no,0,0.97,empty-history
8724.T,no,0,1.00,empty-history
8726.T,no,0,0.99,empty-history
8727.T,no,0,0.99,empty-history
8728.T,no,0,1.36,empty-history
8729.T,yes,23,0.11,
8730.T,no,0,1.00,empty-history
8731.T,no,0,0.98,empty-history
8732.T,no,0,1.02,empty-history
8733.T,no,0,1.24,empty-history
8734.T,no,0,1.30,empty-history
8735.T,no,0,0.99,empty-history
8736.T,no,0,0.98,empty-history
8738.T,no,0,0.99,empty-history
8739.T,yes,23,0.14,
8740.T,no,0,1.00,empty-history
8741.T,no,0,1.11,empty-history
8742.T,yes,23,0.14,
8743.T,no,0,1.03,empty-history
8744.T,no,0,1.53,empty-history
8745.T,no,0,1.02,empty-history
8748.T,no,0,1.00,empty-history
8749.T,no,0,1.00,empty-history
8751.T,no,0,0.24,empty-history
8752.T,no,0,0.11,empty-history
8753.T,no,0,0.99,empty-history
8754.T,no,0,0.11,empty-history
8755.T,no,0,0.11,empty-history
8756.T,no,0,0.12,empty-history
8757.T,no,0,0.11,empty-history
8758.T,no,0,0.99,empty-history
8759.T,no,0,0.10,empty-history
8760.T,no,0,0.11,empty-history
8761.T,no,0,0.11,empty-history
8762.T,no,0,1.41,empty-history
8763.T,no,0,0.11,empty-history
8764.T,no,0,1.34,empty-history
8765.T,no,0,1.02,empty-history
8767.T,no,0,0.10,empty-history
8768.T,no,0,0.98,empty-history
8770.T,no,0,1.19,empty-history
8773.T,no,0,0.97,empty-history
8774.T,no,0,1.19,empty-history
8775.T,no,0,1.01,empty-history
8776.T,no,0,0.98,empty-history
8777.T,no,0,1.13,empty-history
8778.T,no,0,1.14,empty-history
8779.T,no,0,1.38,empty-history
8780.T,no,0,0.98,empty-history
8781.T,no,0,1.17,empty-history
8782.T,no,0,0.98,empty-history
8784.T,no,0,1.11,empty-history
8785.T,no,0,1.30,empty-history
8786.T,no,0,0.99,empty-history
8787.T,no,0,0.12,empty-history
8788.T,no,0,1.30,empty-history
8789.T,yes,23,0.14,
8790.T,no,0,1.49,empty-history
8791.T,no,0,0.98,empty-history
8792.T,no,0,1.29,empty-history
8794.T,no,0,1.01,empty-history
8796.T,no,0,0.98,empty-history
8797.T,no,0,1.14,empty-history
8798.T,yes,23,0.13,
8799.T,no,0,1.23,empty-history
8800.T,no,0,1.12,empty-history
8803.T,yes,23,0.15,
8805.T,no,0,0.98,empty-history
8806.T,no,0,1.31,empty-history
8807.T,no,0,0.99,empty-history
8808.T,no,0,1.00,empty-history
8809.T,no,0,0.10,empty-history
8810.T,no,0,0.99,empty-history
8811.T,no,0,1.00,empty-history
8812.T,no,0,1.05,empty-history
8813.T,no,0,1.00,empty-history
8814.T,no,0,0.99,empty-history
8815.T,no,0,0.11,empty-history
8816.T,no,0,1.13,empty-history
8817.T,no,0,1.21,empty-history
8818.T,yes,23,0.16,
8819.T,no,0,1.21,empty-history
8820.T,no,0,1.27,empty-history
8821.T,no,0,0.11,empty-history
8822.T,no,0,0.99,empty-history
8823.T,no,0,0.97,empty-history
8824.T,no,0,1.08,empty-history
8825.T,no,0,1.01,empty-history
8826.T,no,0,0.98,empty-history
8827.T,no,0,0.98,empty-history
8828.T,no,0,0.98,empty-history
8829.T,no,0,0.97,empty-history
8831.T,no,0,1.09,empty-history
8832.T,no,0,0.10,empty-history
8833.T,no,0,0.11,empty-history
8834.T,no,0,0.10,empty-history
8835.T,yes,23,0.28,
8837.T,no,0,0.99,empty-history
8838.T,no,0,0.10,empty-history
8839.T,no,0,0.11,empty-history
8840.T,no,0,0.13,empty-history
8841.T,yes,23,0.16,
8842.T,no,0,0.98,empty-history
8843.T,no,0,0.98,empty-history
8845.T,no,0,0.11,empty-history
8846.T,no,0,0.10,empty-history
8847.T,no,0,0.99,empty-history
8849.T,no,0,1.00,empty-history
8850.T,yes,23,0.14,
8851.T,no,0,0.11,empty-history
8852.T,no,0,0.98,empty-history
8853.T,no,0,0.10,empty-history
8854.T,no,0,0.99,empty-history
8855.T,no,0,0.98,empty-history
8856.T,no,0,0.99,empty-history
8857.T,no,0,0.10,empty-history
8858.T,no,0,0.10,empty-history
8859.T,no,0,0.98,empty-history
8861.T,no,0,1.12,empty-history
8862.T,no,0,0.98,empty-history
8863.T,no,0,0.10,empty-history
8864.T,yes,23,0.16,
8865.T,no,0,1.16,empty-history
8866.T,no,0,1.22,empty-history
8867.T,no,0,1.16,empty-history
8868.T,no,0,0.11,empty-history
8869.T,yes,23,0.15,
8870.T,no,0,0.11,empty-history
8871.T,yes,23,0.14,
8872.T,no,0,1.13,empty-history
8873.T,no,0,0.10,empty-history
8874.T,no,0,0.11,empty-history
8875.T,no,0,0.11,empty-history
8876.T,yes,23,0.14,
8878.T,no,0,0.11,empty-history
8879.T,no,0,0.10,empty-history
8880.T,no,0,0.11,empty-history
8881.T,yes,23,0.17,
8882.T,no,0,0.11,empty-history
8883.T,no,0,1.56,empty-history
8884.T,no,0,0.97,empty-history
8885.T,no,0,0.97,empty-history
8886.T,no,0,0.98,empty-history
8887.T,yes,23,0.14,
8888.T,no,0,0.11,empty-history
8889.T,no,0,0.98,empty-history
8890.T,no,0,0.98,empty-history
8891.T,yes,23,0.15,
8892.T,yes,23,0.14,
8893.T,no,0,1.00,empty-history
8895.T,no,0,0.11,empty-history
8896.T,no,0,0.11,empty-history
8899.T,no,0,0.98,empty-history
8900.T,no,0,1.00,empty-history
8901.T,no,0,1.10,empty-history
8902.T,no,0,0.11,empty-history
8903.T,no,0,1.18,empty-history
8905.T,no,0,0.99,empty-history
8906.T,no,0,1.25,empty-history
8907.T,no,0,0.11,empty-history
8909.T,no,0,1.19,empty-history
8910.T,no,0,0.12,empty-history
8911.T,no,0,0.11,empty-history
8912.T,yes,23,0.15,
8913.T,no,0,1.24,empty-history
8915.T,no,0,0.11,empty-history
8916.T,no,0,0.98,empty-history
8917.T,yes,23,0.15,
8918.T,yes,23,0.12,
8922.T,no,0,0.99,empty-history
8924.T,no,0,0.11,empty-history
8925.T,no,0,0.98,empty-history
8926.T,no,0,0.98,empty-history
8929.T,yes,23,0.14,
8930.T,no,0,0.98,empty-history
8932.T,no,0,1.24,empty-history
8933.T,no,0,0.13,empty-history
8936.T,no,0,0.11,empty-history
8937.T,no,0,0.98,empty-history
8939.T,no,0,0.11,empty-history
8940.T,yes,22,0.14,
8941.T,no,0,1.00,empty-history
8942.T,no,0,0.99,empty-history
8943.T,no,0,1.14,empty-history
8945.T,yes,23,0.15,
8946.T,yes,23,0.11,
8947.T,no,0,0.99,empty-history
8948.T,no,0,1.00,empty-history
8949.T,no,0,1.05,empty-history
8950.T,no,0,1.01,empty-history
8953.T,yes,23,0.14,
8957.T,yes,23,0.14,
8959.T,no,0,0.11,empty-history
8960.T,yes,23,0.14,
8961.T,yes,23,0.14,
8962.T,no,0,0.11,empty-history
8965.T,no,0,0.12,empty-history
8966.T,yes,23,0.28,
8967.T,yes,23,0.15,
8968.T,yes,23,0.16,
8969.T,no,0,1.02,empty-history
8970.T,no,0,1.07,empty-history
8971.T,no,0,1.01,empty-history
8972.T,yes,23,0.14,
8973.T,no,0,0.12,empty-history
8974.T,no,0,1.19,empty-history
8975.T,yes,23,0.13,
8978.T,no,0,0.98,empty-history
8980.T,no,0,1.02,empty-history
8981.T,no,0,1.22,empty-history
8982.T,no,0,0.10,empty-history
8983.T,no,0,1.37,empty-history
8986.T,yes,23,0.14,
8988.T,no,0,1.05,empty-history
8989.T,no,0,1.08,empty-history
8990.T,no,0,1.00,empty-history
8991.T,no,0,1.47,empty-history
8992.T,no,0,1.36,empty-history
8993.T,no,0,0.98,empty-history
8994.T,no,0,0.97,empty-history
8995.T,yes,23,0.13,
8997.T,no,0,1.19,empty-history
8998.T,no,0,0.98,empty-history
9002.T,no,0,0.11,empty-history
9003.T,yes,23,0.15,
9004.T,no,0,0.11,empty-history
9006.T,yes,23,0.15,
9007.T,yes,23,0.15,
9008.T,yes,23,0.14,
9009.T,yes,23,0.15,
9010.T,yes,23,0.17,
9011.T,no,0,0.98,empty-history
9012.T,yes,23,0.11,
9013.T,no,0,0.11,empty-history
9014.T,no,0,0.99,empty-history
9015.T,no,0,1.00,empty-history
9016.T,no,0,0.97,empty-history
9018.T,no,0,0.99,empty-history
9019.T,no,0,0.10,empty-history
9020.T,yes,23,0.14,
9023.T,yes,23,0.11,
9024.T,yes,23,0.13,
9026.T,no,0,1.28,empty-history
9027.T,no,0,1.21,empty-history
9030.T,no,0,0.10,empty-history
9032.T,no,0,1.08,empty-history
9033.T,yes,23,0.15,
9034.T,yes,23,0.15,
9035.T,no,0,1.50,empty-history
9038.T,no,0,1.08,empty-history
9040.T,no,0,0.98,empty-history
9043.T,no,0,0.11,empty-history
9045.T,yes,23,0.15,
9046.T,yes,23,0.11,
9047.T,no,0,0.11,empty-history
9048.T,yes,23,0.15,
9049.T,yes,22,0.15,
9050.T,no,0,1.12,empty-history
9052.T,yes,23,0.15,
9053.T,no,0,0.98,empty-history
9054.T,no,0,1.15,empty-history
9055.T,no,0,1.00,empty-history
9056.T,no,0,0.11,empty-history
9058.T,no,0,1.00,empty-history
9061.T,no,0,0.10,empty-history
9062.T,no,0,0.99,empty-history
9063.T,yes,23,0.16,
9065.T,yes,23,0.18,
9066.T,no,0,0.50,empty-history
9067.T,yes,23,0.15,
9069.T,yes,23,0.15,
9070.T,no,0,0.99,empty-history
9071.T,no,0,1.11,empty-history
9072.T,yes,23,0.16,
9075.T,yes,23,0.16,
9077.T,no,0,1.05,empty-history
9078.T,no,0,1.19,empty-history
9079.T,no,0,0.11,empty-history
9080.T,no,0,0.98,empty-history
9082.T,yes,23,0.15,
9083.T,yes,23,0.29,
9084.T,no,0,0.99,empty-history
9085.T,no,0,1.01,empty-history
9086.T,no,0,1.00,empty-history
9088.T,no,0,1.00,empty-history
9089.T,no,0,1.00,empty-history
9091.T,no,0,1.17,empty-history
9092.T,no,0,1.01,empty-history
9093.T,no,0,0.97,empty-history
9094.T,no,0,1.03,empty-history
9095.T,no,0,1.00,empty-history
9096.T,no,0,0.99,empty-history
9097.T,no,0,1.01,empty-history
9098.T,no,0,0.98,empty-history
9099.T,no,0,0.98,empty-history
9100.T,no,0,0.99,empty-history
9102.T,no,0,0.98,empty-history
9103.T,no,0,0.98,empty-history
9104.T,yes,23,0.15,
9105.T,no,0,0.99,empty-history
9106.T,no,0,0.99,empty-history
9107.T,yes,23,0.15,
9108.T,no,0,0.99,empty-history
9109.T,no,0,1.00,empty-history
9110.T,yes,23,0.18,
9111.T,no,0,1.13,empty-history
9112.T,no,0,0.99,empty-history
9113.T,no,0,0.11,empty-history
9114.T,no,0,0.98,empty-history
9115.T,yes,23,0.16,
9116.T,no,0,1.12,empty-history
9117.T,no,0,1.38,empty-history
9118.T,no,0,1.36,empty-history
9120.T,no,0,1.00,empty-history
9121.T,no,0,0.99,empty-history
9122.T,no,0,1.49,empty-history
9123.T,no,0,0.11,empty-history
9124.T,no,0,1.12,empty-history
9125.T,no,0,0.99,empty-history
9126.T,no,0,1.70,empty-history
9127.T,yes,23,0.14,
9128.T,no,0,0.97,empty-history
9129.T,no,0,0.99,empty-history
9131.T,no,0,1.36,empty-history
9132.T,no,0,0.12,empty-history
9133.T,no,0,0.14,empty-history
9134.T,no,0,0.99,empty-history
9135.T,no,0,0.99,empty-history
9136.T,no,0,1.36,empty-history
9137.T,no,0,1.07,empty-history
9138.T,no,0,0.98,empty-history
9139.T,no,0,0.98,empty-history
9140.T,no,0,0.98,empty-history
9141.T,no,0,0.98,empty-history
9142.T,yes,23,0.13,
9144.T,no,0,1.18,empty-history
9145.T,yes,23,0.12,
9148.T,no,0,0.99,empty-history
9150.T,no,0,0.98,empty-history
9151.T,no,0,0.10,empty-history
9152.T,no,0,0.10,empty-history
9153.T,no,0,1.35,empty-history
9154.T,no,0,1.00,empty-history
9155.T,no,0,0.99,empty-history
9156.T,yes,22,0.12,
9157.T,no,0,0.98,empty-history
9159.T,yes,23,0.11,
9161.T,no,0,0.97,empty-history
9163.T,yes,23,0.11,
9164.T,no,0,0.98,empty-history
9168.T,yes,23,0.11,
9170.T,no,0,0.98,empty-history
9172.T,no,0,0.98,empty-history
9173.T,yes,23,0.14,
9174.T,no,0,0.11,empty-history
9175.T,no,0,1.16,empty-history
9176.T,no,0,0.99,empty-history
9177.T,no,0,1.00,empty-history
9178.T,no,0,0.11,empty-history
9179.T,no,0,0.99,empty-history
9180.T,no,0,1.17,empty-history
9181.T,no,0,0.99,empty-history
9182.T,no,0,1.10,empty-history
9183.T,no,0,1.01,empty-history
9184.T,no,0,0.99,empty-history
9185.T,no,0,1.00,empty-history
9186.T,no,0,1.00,empty-history
9187.T,no,0,1.00,empty-history
9188.T,no,0,0.99,empty-history
9189.T,no,0,0.99,empty-history
9190.T,no,0,0.98,empty-history
9191.T,no,0,1.00,empty-history
9192.T,no,0,0.98,empty-history
9194.T,no,0,0.99,empty-history
9195.T,no,0,1.14,empty-history
9196.T,no,0,1.10,empty-history
9197.T,no,0,0.98,empty-history
9198.T,no,0,0.98,empty-history
9199.T,no,0,1.16,empty-history
9200.T,no,0,0.98,empty-history
9203.T,no,0,0.98,empty-history
9204.T,yes,23,0.12,
9205.T,no,0,0.11,empty-history
9207.T,no,0,1.02,empty-history
9208.T,no,0,0.97,empty-history
9209.T,no,0,0.98,empty-history
9210.T,no,0,1.03,empty-history
9212.T,yes,23,0.11,
9213.T,yes,23,0.11,
9217.T,no,0,1.00,empty-history
9220.T,yes,23,0.12,
9221.T,yes,23,0.12,
9224.T,no,0,0.98,empty-history
9227.T,yes,23,0.12,
9228.T,no,0,0.99,empty-history
9230.T,no,0,1.37,empty-history
9231.T,no,0,0.10,empty-history
9232.T,no,0,0.98,empty-history
9234.T,no,0,0.97,empty-history
9236.T,yes,23,0.11,
9240.T,yes,23,0.11,
9243.T,yes,22,0.13,
9245.T,yes,23,0.11,
9249.T,yes,23,0.12,
9251.T,yes,23,0.12,
9252.T,yes,23,0.11,
9255.T,no,0,1.17,empty-history
9256.T,yes,23,0.12,
9257.T,yes,23,0.11,
9258.T,yes,23,0.12,
9259.T,yes,23,0.12,
9260.T,no,0,1.19,empty-history
9261.T,no,0,1.00,empty-history
9262.T,yes,23,0.11,
9263.T,no,0,0.99,empty-history
9265.T,yes,23,0.26,
9266.T,no,0,0.99,empty-history
9268.T,yes,23,0.13,
9269.T,no,0,1.00,empty-history
9270.T,yes,23,0.15,
9271.T,yes,23,0.11,
9273.T,yes,23,0.13,
9275.T,no,0,1.00,empty-history
9276.T,no,0,0.99,empty-history
9277.T,no,0,0.99,empty-history
9279.T,yes,23,0.12,
9280.T,no,0,1.12,empty-history
9281.T,no,0,0.98,empty-history
9282.T,yes,23,0.12,
9283.T,no,0,1.13,empty-history
9285.T,yes,23,0.12,
9286.T,yes,23,0.12,
9288.T,no,0,1.30,empty-history
9289.T,no,0,1.36,empty-history
9290.T,no,0,1.01,empty-history
9291.T,no,0,1.01,empty-history
9292.T,no,0,0.98,empty-history
9293.T,no,0,1.26,empty-history
9294.T,no,0,1.14,empty-history
9295.T,no,0,0.98,empty-history
9296.T,no,0,1.09,empty-history
9297.T,no,0,1.11,empty-history
9298.T,no,0,0.99,empty-history
9299.T,no,0,1.01,empty-history
9300.T,no,0,1.28,empty-history
9301.T,yes,23,0.15,
9302.T,yes,23,0.16,
9303.T,yes,23,0.15,
9305.T,yes,23,0.14,
9307.T,yes,23,0.15,
9308.T,yes,23,0.16,
9309.T,no,0,1.00,empty-history
9313.T,yes,23,0.16,
9314.T,no,0,0.99,empty-history
9315.T,no,0,0.99,empty-history
9316.T,no,0,0.99,empty-history
9317.T,no,0,1.00,empty-history
9318.T,no,0,1.36,empty-history
9320.T,no,0,0.11,empty-history
9321.T,no,0,0.11,empty-history
9322.T,yes,23,0.15,
9323.T,no,0,1.37,empty-history
9328.T,no,0,1.40,empty-history
9329.T,no,0,0.97,empty-history
9331.T,yes,23,0.11,
9333.T,no,0,0.98,empty-history
9339.T,yes,23,0.12,
9340.T,yes,23,0.12,
9342.T,yes,23,0.11,
9346.T,yes,23,0.11,
9348.T,yes,23,0.11,
9349.T,no,0,0.98,empty-history
9350.T,no,0,1.37,empty-history
9352.T,no,0,1.28,empty-history
9353.T,yes,23,0.15,
9354.T,no,0,1.01,empty-history
9355.T,yes,23,0.15,
9356.T,no,0,1.00,empty-history
9357.T,no,0,0.99,empty-history
9358.T,no,0,1.14,empty-history
9359.T,no,0,1.00,empty-history
9364.T,yes,23,0.14,
9365.T,yes,23,0.15,
9366.T,yes,23,0.15,
9368.T,yes,23,0.16,
9370.T,no,0,0.11,empty-history
9371.T,no,0,0.97,empty-history
9372.T,no,0,1.00,empty-history
9373.T,no,0,0.11,empty-history
9374.T,no,0,1.33,empty-history
9375.T,no,0,1.29,empty-history
9376.T,yes,23,0.14,
9377.T,no,0,0.99,empty-history
9378.T,no,0,1.00,empty-history
9379.T,no,0,1.01,empty-history
9380.T,yes,23,0.14,
9382.T,no,0,1.01,empty-history
9383.T,no,0,1.12,empty-history
9384.T,no,0,0.97,empty-history
9385.T,yes,23,0.15,
9387.T,no,0,0.98,empty-history
9388.T,no,0,0.11,empty-history
9389.T,no,0,0.98,empty-history
9390.T,no,0,0.99,empty-history
9391.T,no,0,1.16,empty-history
9392.T,no,0,1.24,empty-history
9393.T,no,0,1.09,empty-history
9394.T,no,0,0.99,empty-history
9395.T,no,0,1.01,empty-history
9396.T,no,0,1.00,empty-history
9397.T,no,0,1.15,empty-history
9398.T,no,0,1.27,empty-history
9399.T,yes,23,0.11,
9400.T,no,0,0.97,empty-history
9402.T,no,0,0.98,empty-history
9403.T,no,0,1.00,empty-history
9406.T,no,0,1.36,empty-history
9407.T,no,0,1.31,empty-history
9408.T,yes,22,0.16,
9410.T,no,0,1.37,empty-history
9411.T,no,0,0.11,empty-history
9412.T,yes,23,0.13,
9413.T,yes,23,0.13,
9415.T,no,0,1.02,empty-history
9416.T,yes,23,0.12,
9419.T,yes,23,0.12,
9420.T,no,0,1.27,empty-history
9421.T,yes,23,0.15,
9422.T,no,0,0.98,empty-history
9425.T,yes,23,0.12,
9426.T,no,0,1.37,empty-history
9427.T,no,0,0.11,empty-history
9428.T,yes,23,0.13,
9429.T,no,0,0.11,empty-history
9430.T,no,0,0.11,empty-history
9431.T,no,0,1.00,empty-history
9434.T,yes,23,0.12,
9435.T,yes,23,0.16,
9437.T,no,0,0.99,empty-history
9439.T,yes,23,0.14,
9440.T,no,0,1.00,empty-history
9442.T,no,0,0.12,empty-history
9443.T,no,0,0.14,empty-history
9446.T,yes,23,0.15,
9447.T,no,0,0.11,empty-history
9448.T,no,0,0.11,empty-history
9449.T,yes,23,0.14,
9451.T,no,0,0.99,empty-history
9452.T,no,0,0.99,empty-history
9453.T,no,0,0.99,empty-history
9454.T,no,0,0.99,empty-history
9455.T,no,0,1.18,empty-history
9456.T,no,0,1.12,empty-history
9457.T,no,0,0.98,empty-history
9458.T,no,0,1.00,empty-history
9459.T,no,0,0.98,empty-history
9460.T,no,0,1.27,empty-history
9461.T,no,0,0.99,empty-history
9462.T,no,0,1.00,empty-history
9463.T,no,0,1.14,empty-history
9464.T,no,0,1.01,empty-history
9465.T,no,0,1.00,empty-history
9466.T,yes,23,0.12,
9468.T,yes,23,0.12,
9469.T,no,0,0.99,empty-history
9471.T,no,0,0.99,empty-history
9472.T,no,0,1.11,empty-history
9473.T,no,0,1.01,empty-history
9477.T,no,0,0.10,empty-history
9479.T,no,0,0.98,empty-history
9480.T,no,0,0.98,empty-history
9481.T,no,0,0.99,empty-history
9482.T,no,0,0.97,empty-history
9483.T,no,0,0.99,empty-history
9484.T,no,0,0.99,empty-history
9485.T,no,0,0.98,empty-history
9486.T,no,0,1.37,empty-history
9487.T,no,0,0.99,empty-history
9488.T,no,0,0.99,empty-history
9489.T,no,0,1.19,empty-history
9490.T,no,0,0.97,empty-history
9491.T,no,0,1.00,empty-history
9492.T,no,0,1.13,empty-history
9493.T,no,0,1.10,empty-history
9494.T,no,0,1.10,empty-history
9495.T,no,0,0.98,empty-history
9496.T,no,0,1.12,empty-history
9497.T,no,0,0.99,empty-history
9498.T,no,0,0.97,empty-history
9499.T,no,0,0.98,empty-history
9500.T,no,0,1.37,empty-history
9501.T,yes,23,0.13,
9503.T,yes,23,0.15,
9506.T,yes,23,0.16,
9510.T,no,0,1.00,empty-history
9511.T,yes,23,0.15,
9512.T,no,0,0.98,empty-history
9513.T,yes,23,0.14,
9515.T,no,0,0.99,empty-history
9516.T,no,0,0.98,empty-history
9517.T,yes,23,0.12,
9518.T,no,0,0.99,empty-history
9520.T,no,0,1.38,empty-history
9521.T,no,0,0.99,empty-history
9522.T,no,0,1.41,empty-history
9523.T,no,0,0.97,empty-history
9524.T,no,0,1.00,empty-history
9525.T,no,0,0.99,empty-history
9526.T,no,0,0.98,empty-history
9527.T,no,0,0.98,empty-history
9528.T,no,0,0.98,empty-history
9529.T,no,0,1.17,empty-history
9530.T,no,0,0.97,empty-history
9531.T,yes,23,0.16,
9533.T,yes,23,0.15,
9534.T,yes,23,0.15,
9535.T,yes,23,0.15,
9536.T,yes,23,0.14,
9538.T,no,0,1.04,empty-history
9540.T,no,0,0.99,empty-history
9541.T,no,0,0.11,empty-history
9542.T,no,0,0.10,empty-history
9543.T,yes,23,0.20,
9544.T,no,0,0.11,empty-history
9545.T,no,0,1.36,empty-history
9546.T,no,0,0.98,empty-history
9547.T,no,0,1.12,empty-history
9548.T,no,0,0.99,empty-history
9549.T,no,0,0.98,empty-history
9550.T,no,0,0.98,empty-history
9553.T,yes,23,0.11,
9554.T,yes,23,0.11,
9555.T,no,0,1.34,empty-history
9556.T,yes,23,0.12,
9559.T,no,0,0.11,empty-history
9561.T,yes,23,0.11,
9562.T,yes,23,0.11,
9563.T,yes,23,0.11,
9565.T,yes,23,0.12,
9566.T,no,0,0.99,empty-history
9567.T,no,0,0.99,empty-history
9568.T,no,0,0.99,empty-history
9569.T,no,0,0.98,empty-history
9570.T,no,0,0.97,empty-history
9571.T,no,0,0.98,empty-history
9572.T,no,0,0.98,empty-history
9573.T,no,0,1.12,empty-history
9574.T,no,0,0.97,empty-history
9575.T,no,0,0.98,empty-history
9576.T,no,0,0.99,empty-history
9577.T,no,0,0.98,empty-history
9578.T,no,0,0.97,empty-history
9579.T,no,0,0.97,empty-history
9580.T,no,0,0.97,empty-history
9581.T,no,0,1.05,empty-history
9582.T,no,0,0.99,empty-history
9583.T,no,0,0.99,empty-history
9584.T,no,0,0.97,empty-history
9585.T,no,0,1.21,empty-history
9586.T,no,0,0.98,empty-history
9587.T,no,0,0.98,empty-history
9588.T,no,0,1.02,empty-history
9589.T,no,0,1.03,empty-history
9590.T,no,0,1.09,empty-history
9591.T,no,0,1.01,empty-history
9592.T,no,0,1.10,empty-history
9593.T,no,0,0.99,empty-history
9594.T,no,0,0.98,empty-history
9595.T,no,0,0.65,empty-history
9596.T,no,0,1.36,empty-history
9597.T,no,0,1.09,empty-history
9598.T,no,0,1.13,empty-history
9599.T,no,0,0.98,empty-history
9600.T,yes,23,0.14,
9603.T,yes,23,0.15,
9604.T,no,0,1.14,empty-history
9606.T,no,0,1.12,empty-history
9607.T,no,0,0.24,empty-history
9608.T,no,0,0.99,empty-history
9609.T,no,0,0.10,empty-history
9611.T,no,0,1.01,empty-history
9612.T,yes,23,0.14,
9613.T,no,0,0.99,empty-history
9614.T,no,0,0.11,empty-history
9615.T,no,0,0.11,empty-history
9617.T,no,0,1.04,empty-history
9618.T,no,0,0.24,empty-history
9619.T,yes,23,0.14,
9620.T,no,0,0.10,empty-history
9621.T,yes,23,0.14,
9623.T,no,0,0.11,empty-history
9624.T,no,0,0.98,empty-history
9625.T,yes,23,0.15,
9626.T,no,0,0.99,empty-history
9629.T,yes,23,0.15,
9630.T,no,0,0.11,empty-history
9631.T,no,0,0.99,empty-history
9633.T,yes,23,0.19,
9634.T,no,0,1.06,empty-history
9635.T,yes,23,0.11,
9636.T,yes,23,0.18,
9637.T,no,0,0.98,empty-history
9638.T,no,0,1.12,empty-history
9640.T,yes,23,0.16,
9641.T,no,0,0.98,empty-history
9642.T,no,0,0.97,empty-history
9643.T,no,0,1.00,empty-history
9645.T,no,0,0.12,empty-history
9646.T,no,0,0.11,empty-history
9647.T,yes,23,0.15,
9648.T,no,0,1.51,empty-history
9649.T,no,0,0.11,empty-history
9650.T,no,0,0.11,empty-history
9651.T,yes,23,0.15,
9652.T,no,0,0.11,empty-history
9653.T,no,0,0.99,empty-history
9654.T,no,0,0.11,empty-history
9655.T,no,0,0.99,empty-history
9656.T,yes,23,0.15,
9657.T,no,0,0.99,empty-history
9659.T,no,0,1.14,empty-history
9660.T,no,0,0.11,empty-history
9662.T,no,0,1.51,empty-history
9663.T,yes,23,0.16,
9664.T,no,0,0.99,empty-history
9665.T,no,0,0.11,empty-history
9666.T,no,0,0.99,empty-history
9667.T,no,0,0.11,empty-history
9668.T,no,0,1.18,empty-history
9669.T,no,0,0.11,empty-history
9670.T,no,0,1.01,empty-history
9671.T,no,0,1.10,empty-history
9673.T,no,0,1.00,empty-history
9674.T,no,0,0.98,empty-history
9675.T,no,0,1.00,empty-history
9676.T,no,0,1.20,empty-history
9677.T,no,0,0.99,empty-history
9680.T,no,0,0.11,empty-history
9681.T,no,0,1.12,empty-history
9682.T,yes,23,0.15,
9683.T,no,0,1.01,empty-history
9684.T,yes,23,0.16,
9685.T,yes,23,0.11,
9688.T,no,0,1.05,empty-history
9689.T,no,0,1.00,empty-history
9690.T,no,0,1.00,empty-history
9691.T,yes,23,0.15,
9692.T,yes,23,0.15,
9693.T,no,0,0.99,empty-history
9694.T,no,0,0.11,empty-history
9695.T,no,0,0.98,empty-history
9696.T,no,0,0.99,empty-history
9697.T,yes,23,0.15,
9698.T,yes,23,0.16,
9700.T,no,0,0.11,empty-history
9703.T,no,0,0.11,empty-history
9705.T,no,0,1.01,empty-history
9706.T,yes,23,0.15,
9707.T,no,0,0.99,empty-history
9709.T,yes,23,0.15,
9710.T,no,0,1.12,empty-history
9711.T,no,0,1.00,empty-history
9712.T,no,0,1.00,empty-history
9714.T,no,0,0.11,empty-history
9715.T,yes,23,0.16,
9717.T,no,0,1.25,empty-history
9718.T,no,0,1.00,empty-history
9719.T,yes,23,0.15,
